"TD","PZ","SZZZ","ZXBZ","CYBZ","SZ50"
"20160505","0.783767141873134","0.954242640596665","1.11134251724976","1.27260217145636","0.89571009191412"
"20160506","0.817177704954532","0.927315537053972","1.06870075756157","1.21830088546211","0.876624431881535"
"20160509","0.908381862837184","0.901489467286183","1.04057913153716","1.17504513138885","0.862253218991258"
"20160510","0.865769827520229","0.901641619395001","1.04208621127871","1.17540274936702","0.862217771394622"
"20160511","0.816561954260508","0.903056824992926","1.04057164172859","1.16436122276739","0.864726895406291"
"20160512","0.815942724749003","0.902682810917901","1.04641841424796","1.16415523481196","0.867400359801427"
"20160513","0.792745969789949","0.899896644791353","1.04181364737558","1.15880984736865","0.863801305403512"
"20160516","0.782692187271703","0.907457458684177","1.06038234821455","1.17748265552806","0.866475685112176"
"20160517","0.766244338224551","0.905172630573088","1.05916036966439","1.19097658317479","0.863500583304348"
"20160518","0.769837956681765","0.89365936325934","1.0366385152985","1.15609309511208","0.864871140497298"
"20160519","0.745173140745998","0.89346583086988","1.03871612306667","1.16577910652724","0.862809521590582"
"20160520","0.714622165633458","0.899379072973488","1.04752430076531","1.18174202869527","0.866684334991438"
"20160523","0.689546849235008","0.905160216488896","1.05588357841561","1.20058592129544","0.866390768979858"
"20160524","0.683111036896338","0.898164084271896","1.04535974608898","1.18758293160914","0.859830051240916"
"20160525","0.705601591906879","0.896069700944712","1.04265006360639","1.18285951335346","0.862020271698339"
"20160526","0.657416490986384","0.89841141102619","1.04634384180613","1.19358976926488","0.863779961956241"
"20160527","0.639079644047395","0.897966732164224","1.04543334159926","1.18436494199436","0.863273585549363"
"20160530","0.646186868159775","0.898413957504998","1.03939574178331","1.17786087230177","0.870446772854131"
"20160531","0.748401483367774","0.928387604632427","1.08333796018971","1.23581329480596","0.896864011037017"
"20160601","0.725524779616913","0.927398297615254","1.08991922241459","1.24097443746692","0.889919069642046"
"20160602","0.71963514162266","0.931129207379823","1.09644707904793","1.25226829931194","0.889373501174098"
"20160603","0.72319397190507","0.935411429806471","1.10756390882689","1.26166135007939","0.895607992850569"
"20160606","0.726224021930465","0.933952297449097","1.11367135924883","1.25841532321513","0.888820526987603"
"20160607","0.719095924913204","0.934572046729159","1.11048867907294","1.25694250933383","0.889963087901719"
"20160608","0.730896073806592","0.931743545392417","1.10872287529192","1.25111591113908","0.88742267680945"
"20160613","0.802337069583307","0.901794408123522","1.05762821534632","1.17568026091808","0.867176399223148"
"20160614","0.761130476528418","0.904696757345716","1.06137149141139","1.1777441457937","0.871637595754277"
"20160615","0.685396619980936","0.919027385151418","1.09265235125444","1.21807487089991","0.876467289190813"
"20160616","0.672740681987379","0.914445951464751","1.08629171273849","1.2024066259459","0.871550973810384"
"20160617","0.643302928468555","0.918357342914884","1.09417538754468","1.21469380748709","0.874623930955404"
"20160620","0.672354533247059","0.919536362603303","1.09945228332513","1.21282847211295","0.875464188774262"
"20160621","0.669275779776938","0.91627336831983","1.09058272176061","1.19701946872273","0.875604814216317"
"20160622","0.69032958316809","0.924865187820319","1.10738578164049","1.22724076272762","0.880268877509415"
"20160623","0.707695840030057","0.920539356944073","1.10063876669556","1.22304490251334","0.876010131688654"
"20160624","0.720515282445191","0.908547351614292","1.08418284316064","1.21725378002203","0.863847903183128"
"20160627","0.710562385633875","0.921730790716684","1.1099020316757","1.2541267684209","0.871999643859827"
"20160628","0.684266004299818","0.927095584946872","1.12273060835644","1.26837655742629","0.874562563343857"
"20160629","0.669129669442763","0.933154612962277","1.12133196801721","1.26441586679446","0.883264906712909"
"20160630","0.646294711501666","0.932522449598022","1.12228756989742","1.27471640894331","0.8831248637431"
"20160701","0.63364920996055","0.933435998870637","1.11951178171311","1.26521063698914","0.884980828342101"
"20160704","0.635687797004042","0.951302094192341","1.13615104273603","1.28668774228618","0.900041189108768"
"20160705","0.648308946822796","0.956964189823443","1.13514122115467","1.28514969888566","0.90235564257506"
"20160706","0.648872515254615","0.960433767200271","1.13732629139361","1.28259544823837","0.901625846456988"
"20160707","0.671432646614763","0.960292119316538","1.13869594943012","1.27822507045074","0.901535688074463"
"20160708","0.671248269288304","0.951139756168288","1.13775060533121","1.28113178937732","0.893995293624259"
"20160711","0.660874435561864","0.953311584282242","1.13001330743596","1.2694511279271","0.896889098948721"
"20160712","0.657680881114891","0.970648012011741","1.14407607431128","1.28591070994321","0.915458397335938"
"20160713","0.68485740327148","0.974247459807811","1.15534335154931","1.30766246584748","0.914393180414953"
"20160714","0.67813632789942","0.972124014791222","1.15648912943838","1.3120740412262","0.913327505837204"
"20160715","0.680126211498188","0.972212504929824","1.1548978707614","1.29531177135337","0.912148998064528"
"20160718","0.706686982960752","0.968796403607979","1.14747319096293","1.2873509090649","0.910313794440552"
"20160719","0.709821397510558","0.96657905718532","1.15011904725076","1.30099646673438","0.905077493771707"
"20160720","0.703503864966221","0.963810398100581","1.14655666634482","1.29803024017623","0.90163395946326"
"20160721","0.705257188976323","0.967346502236286","1.14852811421763","1.29608079305363","0.906068071034987"
"20160722","0.69590960640659","0.959009012306814","1.1401961906508","1.28742414922683","0.897519625154147"
"20160725","0.691286257975189","0.959967761578282","1.14210267257537","1.28507016464732","0.898485780188288"
"20160726","0.676831771344285","0.970897885244842","1.15391507761965","1.30433289942352","0.908034705360575"
"20160727","0.706975724811622","0.952382756136775","1.10451181183517","1.23328765359692","0.904484745051898"
"20160728","0.657012948158662","0.953122508230697","1.10276147613706","1.22433747693364","0.900256079762085"
"20160729","0.652309586925212","0.948352953422038","1.09678151528271","1.21442030125738","0.896690517518269"
"20160801","0.652730523840336","0.940091539546975","1.08238138137796","1.20112663967843","0.893495033175955"
"20160802","0.636216577261057","0.945787376022292","1.08851211533524","1.20915730899624","0.893868023438683"
"20160803","0.620457534075017","0.948073477372785","1.09217202657449","1.20635358404738","0.892758413811582"
"20160804","0.607168451300034","0.949335575932338","1.10053911967721","1.21856294791652","0.891949567888804"
"20160805","0.59531264132696","0.94751166048562","1.09576290131738","1.2067775759223","0.893962550363047"
"20160808","0.591788599219353","0.956290964488398","1.11101508235777","1.21910194973322","0.89853524872397"
"20160809","0.578934368629415","0.963104068541024","1.1208736242972","1.23278355529489","0.905055775877994"
"20160810","0.579278771559971","0.960896589723748","1.11419434327323","1.22276796315104","0.902874750161012"
"20160811","0.584476124875632","0.95576925464247","1.09980365304015","1.20353898751198","0.905771135005417"
"20160812","0.615437600450855","0.971057358480236","1.11205209520068","1.21523795900267","0.924669863052454"
"20160815","0.702411516277387","0.994780355061906","1.13904976147402","1.25493069363583","0.951782905937389"
"20160816","0.673432966665971","0.989955414339159","1.14120031346477","1.25944240204844","0.939319206439813"
"20160817","0.672932016948799","0.989801988990935","1.14504763274017","1.26350437009169","0.937670643565263"
"20160818","0.677520577205396","0.988070065091181","1.14228340491257","1.25972735205344","0.933919272675228"
"20160819","0.676546508310895","0.989339484777309","1.14320383725688","1.26142217517559","0.935842138372107"
"20160822","0.686328943065673","0.981923820176579","1.12967284678994","1.24016192942052","0.930760525689522"
"20160823","0.675530693606629","0.983483856756747","1.13211794364375","1.24402878109488","0.932767558625831"
"20160824","0.67727010234681","0.982266003266496","1.13471641875129","1.25433504513139","0.928715964898558"
"20160825","0.685511420957788","0.976679347070101","1.12766183318926","1.24774915244539","0.924530028108446"
"20160826","0.681796043888761","0.97730960057525","1.13032234345038","1.25294977613115","0.923346486111365"
"20160829","0.699885894786644","0.977219837197244","1.13349997614659","1.25492439955941","0.921246132800343"
"20160830","0.699322326354825","0.978699978004789","1.13431131780088","1.2562581715708","0.925324603461217"
"20160831","0.712075671237833","0.982142180734424","1.1334263806363","1.25409930336018","0.928923283412688"
"20160901","0.714103821828884","0.97508015837825","1.12554677637825","1.24813023016293","0.923802270643232"
"20160902","0.709003875402673","0.976368358345591","1.11893881135761","1.24213998598138","0.927750558757304"
"20160905","0.707640178950371","0.977878101969288","1.12102342046857","1.24891298439355","0.927261864543583"
"20160906","0.700779950879097","0.98380439477679","1.14063157647933","1.2718823579899","0.92881473554928"
"20160907","0.700018089850898","0.984191141245858","1.1374858568805","1.26571187434735","0.930518342051001"
"20160908","0.683911164916821","0.985472656706327","1.13781850207411","1.27224340910066","0.93055179259994"
"20160909","0.647053093712385","0.980029876562623","1.12929070373102","1.26051296722789","0.927507875856858"
"20160912","0.671815316537603","0.961925048852604","1.09609163878477","1.2276670433576","0.915303709349678"
"20160913","0.610462891453937","0.962413017854318","1.10295735091333","1.22784156093095","0.912481548111375"
"20160914","0.613312042970354","0.955836418021049","1.095290066446","1.22709142145994","0.905545884667167"
"20160919","0.606928412893889","0.963221843185925","1.10451881317796","1.2389105525913","0.91092880192116"
"20160920","0.593472346879849","0.962250679830264","1.10363631834226","1.23503054057534","0.908742658769452"
"20160921","0.603543523485497","0.963165502342283","1.10671332708857","1.23714706681734","0.909969012476555"
"20160922","0.565808790276009","0.968398197984271","1.1119304672224","1.24074670633842","0.915603973792077"
"20160923","0.54986884858099","0.965718983967688","1.11077540848358","1.23393079376886","0.913770101533233"
"20160926","0.567148135005949","0.948700229469572","1.08554680242976","1.21469952937474","0.901693662868393"
"20160927","0.573851816290606","0.954347682847524","1.0925149295494","1.22494342483585","0.905514514376247"
"20160928","0.577007103745295","0.951064635043432","1.09159563695856","1.22427110303689","0.901468412530143"
"20160929","0.53698678745121","0.954446677211211","1.09895339694569","1.22802237258071","0.905066010747445"
"20160930","0.567534283746269","0.95642656448496","1.10451734778063","1.23014919822049","0.905890957867286"
"20161010","0.583836022459246","0.970253944416097","1.12513548819468","1.26366114981332","0.91650863639919"
"20161011","0.56101150097059","0.97569927103861","1.13108662956823","1.26502982533938","0.919152685945943"
"20161012","0.559512130636554","0.973550042924083","1.13122323716365","1.26435693135165","0.915728290011267"
"20161013","0.549127860457673","0.974456589379974","1.13194453829319","1.2637172243123","0.916194184597104"
"20161014","0.529225545652522","0.975240586543196","1.12857884627314","1.25551203742115","0.919396866632162"
"20161017","0.517672392800239","0.968033096585076","1.11674266922775","1.24042628062998","0.912353112981309"
"20161018","0.530175262824661","0.98162779201507","1.13307305705818","1.25775158424764","0.924792515065229"
"20161019","0.544094011563589","0.981896445529386","1.12837776119527","1.25018095469695","0.924272825007031"
"20161020","0.528286264932824","0.981813366658253","1.13539506053638","1.25495586994149","0.925059204143208"
"20161021","0.520928565961858","0.983876969422837","1.13142790432388","1.24794140787046","0.932267464598169"
"20161024","0.553399848323558","0.995751836727418","1.14055032833855","1.25927475074027","0.94483255587157"
"20161025","0.561515929505243","0.996927036697624","1.14289773203712","1.25893372623629","0.942844411678069"
"20161026","0.569398929915743","0.991952808654718","1.13705226209315","1.24994235198192","0.939076897985811"
"20161027","0.555706304313038","0.990691665024718","1.13541329659202","1.24878881943153","0.936223824113352"
"20161028","0.560472284261134","0.988119721427951","1.12542091502991","1.23903643411962","0.937697811734985"
"20161031","0.560569691150584","0.986917146810551","1.12359014530066","1.23579040725535","0.936311361370774"
"20161101","0.568765785134317","0.993902138182763","1.13224527038942","1.24533852117814","0.94172385989379"
"20161102","0.580426781328491","0.987630479186833","1.12262982158462","1.22814539316521","0.933929174703397"
"20161103","0.617016983586939","0.995971152214816","1.12774438390544","1.23202826612499","0.945948614298529"
"20161104","0.621292450270304","0.994819188863739","1.12268273871038","1.22747593231007","0.945238580631633"
"20161107","0.661312766564389","0.997370760630037","1.12067481872628","1.21893429842505","0.947330488095099"
"20161108","0.646733042504192","1.00200376051258","1.1281081280868","1.23037921810405","0.949603835662945"
"20161109","0.638926576078259","0.995790988839102","1.11565518158797","1.21524024775774","0.941909335698725"
"20161110","0.592460010993063","1.00945030116887","1.12745211854934","1.22638419614631","0.952528969673167"
"20161111","0.565829663180892","1.01733228970143","1.13018768971807","1.22855050281088","0.960425504296149"
"20161114","0.591409408113994","1.02189271493793","1.13118302014807","1.23689244281689","0.964313007270918"
"20161115","0.588633311764665","1.02081523609201","1.13500282251808","1.24697097572489","0.961454067070847"
"20161116","0.577323676136008","1.02020121638926","1.13839293782694","1.24878309754388","0.961055323213849"
"20161117","0.564991268168124","1.02128219664355","1.13431245755436","1.23766775859356","0.963875529009614"
"20161118","0.552248359737558","1.01631751789618","1.12818872493987","1.23476046747822","0.959945089509342"
"20161121","0.544528863748635","1.02436821064982","1.12830318875343","1.23169468007496","0.971346359631678"
"20161122","0.5614880989654","1.03398244139199","1.13342426395127","1.24602743645129","0.978970380454228"
"20161123","0.56879709449164","1.03168583581642","1.12955496371595","1.23919321384125","0.982021370074573"
"20161124","0.561056725597835","1.03187650341722","1.12207720396979","1.22827585220364","0.985515413047711"
"20161125","0.55755007757763","1.03830699902884","1.1270025672133","1.24023516958245","0.996005238921794"
"20161128","0.543443472694762","1.04310138200588","1.12916044619069","1.23938661364384","0.999828253897987"
"20161129","0.517094909098499","1.04498704956371","1.12712973113704","1.23612570987169","1.01582269212015"
"20161130","0.570178185031344","1.03451783856152","1.12381369980424","1.24911611140515","1.00660090832386"
"20161201","0.550832481023051","1.04192650034553","1.12854318827148","1.24847525998827","1.01154888523133"
"20161202","0.564118084980553","1.03254718227345","1.11670342914372","1.22645915287453","1.00539190396863"
"20161205","0.567878686676825","1.02009044456109","1.11249008618002","1.22670290528845","0.988229816920652"
"20161206","0.545085474545492","1.01847916009489","1.11620356583273","1.21433275637633","0.985494069600441"
"20161207","0.526950399020365","1.02567137118016","1.12187318809726","1.22161557497819","0.9889210034499"
"20161208","0.492395304987929","1.0234826726441","1.1197578056424","1.21001387557755","0.98978730609915"
"20161209","0.506254913829691","1.02905850630556","1.11235266447498","1.20153232151287","1.00323122317507"
"20161212","0.537011139173572","1.0036214111758","1.06263498955253","1.13544852446822","0.993181247056435"
"20161213","0.536948520458926","1.00427935763799","1.0665109654868","1.13581930278799","0.987261623233653"
"20161214","0.55130907901786","0.999661954938148","1.05722116053281","1.12325232094068","0.982039385109014"
"20161215","0.597219033306199","0.992387301601449","1.05897117058707","1.13056146022573","0.961002609475658"
"20161216","0.573416964105561","0.994075935361455","1.06537381715977","1.1432978099475","0.957881931211692"
"20161219","0.590247483075553","0.992517044696751","1.06063786466209","1.13316846667716","0.953334071131511"
"20161220","0.640819052787576","0.987675965664553","1.05778351489878","1.13424818687685","0.948465684895829"
"20161221","0.604486283022675","0.998674780596977","1.06556413970838","1.13962630351753","0.955824722451975"
"20161222","0.614244366055091","0.999352239453042","1.06549647091618","1.1365238960333","0.95360741703515"
"20161223","0.609300966415496","0.989992783915676","1.05796960407732","1.1240884031642","0.947964384318516"
"20161226","0.613482505026891","0.993944473392957","1.06180467914393","1.12950640136181","0.954717525924175"
"20161227","0.640606844921274","0.991428234020129","1.06004141538495","1.1264219606048","0.951494082914092"
"20161228","0.636056551656961","0.987472183697888","1.05710044435732","1.11986181641323","0.947422685130482"
"20161229","0.603373061428959","0.985518111353062","1.05351886674637","1.12105488720729","0.946561666336599"
"20161230","0.598930611506537","0.987918326785169","1.0538213410372","1.12266794455491","0.951467746847577"
"20170103","0.551580426781328","0.998194482862675","1.06011803938304","1.12335245397457","0.960202042979795"
"20170104","0.51287162467734","1.00547524774851","1.07465723949428","1.13955123235155","0.966157488845657"
"20170105","0.512426336039853","1.00758147220216","1.07252933603336","1.13520608808846","0.966356527932873"
"20170106","0.503962373110132","1.00405144778461","1.06160626434563","1.12436808903257","0.960636650485033"
"20170109","0.491302956299095","1.00943572257769","1.06593151481867","1.12241641037378","0.964547618770251"
"20170110","0.481256131415809","1.00639112068304","1.0634066515036","1.11672782410917","0.962160314668149"
"20170111","0.479391485246335","0.998459539475674","1.05529865693078","1.10864239632655","0.95711627144538"
"20170112","0.479881998511066","0.992900289757457","1.04456230942711","1.10440711230635","0.955006224131992"
"20170113","0.462286139695395","0.990823572627008","1.02976858608208","1.08712592444247","0.960270067417002"
"20170116","0.464216883396996","0.987851704533337","1.00084126832418","1.04759048450084","0.972476688628644"
"20170117","0.428572919493206","0.989553579983149","1.01196521342128","1.06877325589712","0.969231735750649"
"20170118","0.419778468902851","0.990902481639092","1.01051526789336","1.05613887021328","0.97471533749274"
"20170119","0.420310727977346","0.987174086522347","1.00727670723266","1.05519618922282","0.971462687660076"
"20170120","0.407167755536538","0.99412587817709","1.0201587709159","1.07614304719127","0.976549209751584"
"20170123","0.405689258107384","0.998466319475502","1.02518319501882","1.07990587494815","0.976516674516174"
"20170124","0.40459343060107","1.00030567295","1.02172104729016","1.06496677013747","0.978729861022122"
"20170125","0.397684499085071","1.00253428754138","1.02582840946262","1.07039512495172","0.981339835942532"
"20170126","0.393690816617615","1.00559365901312","1.03251519657735","1.0792807587223","0.983556142835508"
"20170203","0.432437885713888","0.999547045081906","1.03156838708112","1.07386138727166","0.973556342540278"
"20170206","0.435220939698178","1.00489904325608","1.03906604366656","1.08741453645558","0.975211354214686"
"20170207","0.414706353016483","1.00365890807625","1.03590777049729","1.08094107886192","0.972535019063484"
"20170208","0.444453721291059","1.00808150514723","1.04446266240876","1.08923449726065","0.976234425108215"
"20170209","0.43927724088028","1.01323736079117","1.04942396045121","1.09521638748623","0.979760296029037"
"20170210","0.43274054283468","1.0175407826539","1.04894396141511","1.08983930078533","0.985286501455349"
"20170213","0.418793963555908","1.02395167037869","1.05829223572251","1.09498648204043","0.98991395220732"
"20170214","0.39536760664315","1.02429818248258","1.05915493141208","1.09253459596321","0.987504222923778"
"20170215","0.386131346232789","1.02272499970556","1.05004678688027","1.08278541490838","0.98695428591399"
"20170216","0.389116171630939","1.02801935196571","1.05818719929843","1.08580239460998","0.988855891373919"
"20170217","0.404927397079185","1.01925220739924","1.05271683850621","1.07735620181098","0.983008702135343"
"20170220","0.419343616717805","1.03131159892449","1.06587262212825","1.08427573776589","0.996077507085359"
"20170221","0.427713651575556","1.03556561909834","1.07409779964078","1.09921884789792","0.997227556928341"
"20170222","0.412925198466537","1.03807794326","1.07933348519192","1.0985870942824","0.997771710820837"
"20170223","0.384851141400015","1.03494469207182","1.07916268499217","1.10200763872001","0.993288754790834"
"20170224","0.391165195126872","1.0355996782524","1.08036732300728","1.10915616461871","0.994312324946288"
"20170227","0.420818635329479","1.0277143474664","1.07465150816251","1.102477005164","0.986275040065769"
"20170228","0.415388201242634","1.03187558031865","1.0787935025585","1.10269912884261","0.986336449282477"
"20170301","0.407804379135444","1.03353091886823","1.08123193999556","1.10545049851946","0.98684328334612"
"20170302","0.418536531062361","1.0281497635117","1.0785021001586","1.09883410817229","0.979765496674083"
"20170303","0.394397016566129","1.02442034980343","1.0875328065827","1.103345301615","0.976533691026765"
"20170306","0.410086483402562","1.02937130939622","1.09943981116564","1.12307477076688","0.97767504539123"
"20170307","0.403636755793971","1.0320898665104","1.10094148521927","1.13170532278599","0.980339606282046"
"20170308","0.376366305565412","1.03153546624276","1.09422311065101","1.12413829802452","0.981080469372777"
"20170309","0.36770057122183","1.02392184474564","1.08704334759273","1.11802394609982","0.976287014030924"
"20170310","0.357973797546738","1.02265318900316","1.09385523079275","1.11577249774701","0.973242015553673"
"20170313","0.369878310964537","1.03037675472284","1.10851954327147","1.12771470668173","0.979755927487198"
"20170314","0.375082621915159","1.03110994963383","1.10583205341731","1.1203587623557","0.979759838372273"
"20170315","0.399841365922895","1.03188404736069","1.10504233451471","1.12024255081751","0.98076139939789"
"20170316","0.359841922533692","1.04053434038082","1.11369146775662","1.1253388644914","0.98570696320606"
"20170317","0.35203893492524","1.0305113042969","1.10064309775877","1.11557411990216","0.976456555059437"
"20170320","0.351499718215784","1.03476427404823","1.1010134525103","1.11795144978328","0.977749185787012"
"20170321","0.351624955645077","1.03820284804556","1.10732467457189","1.12209833063928","0.980690171363335"
"20170322","0.3514614512235","1.03298543127643","1.10492226962692","1.11495552662823","0.972956146496762"
"20170323","0.328671717909648","1.03404530758758","1.10881185747415","1.11483496645543","0.976653763519597"
"20170324","0.328066403668065","1.04069658291192","1.11715766975122","1.12442919879268","0.984213462764214"
"20170327","0.356735338523729","1.0399040232137","1.1120140599989","1.11435375570401","0.983723936447285"
"20170328","0.359998469320309","1.0354453616366","1.10902528445397","1.11254243494929","0.980348010524441"
"20170329","0.34915499523402","1.031742303984","1.10617134174547","1.10386416238717","0.978841986929323"
"20170330","0.345477885157277","1.0218500295869","1.08712386303485","1.08355437938976","0.976334651939549"
"20170331","0.335771984387067","1.02575801512163","1.09834450807344","1.09135743201682","0.981778603963807"
"20170405","0.350327356724902","1.04097042487681","1.11725049453089","1.11185443517817","0.991976694453366"
"20170406","0.350939628601446","1.04437611746652","1.11901561445982","1.11246913756848","0.994525301762228"
"20170407","0.349701169578437","1.04616224953391","1.12065658267063","1.11350708798833","0.993644146070725"
"20170410","0.352115468909808","1.04067987164474","1.1123264175806","1.09428280429714","0.98985225175449"
"20170411","0.347112929373048","1.04691018219101","1.11632198621908","1.0972480009155","0.991080394483489"
"20170412","0.346977255491313","1.04209237160893","1.10845267230671","1.08573190095412","0.989729682952036"
"20170413","0.347391234771476","1.04277043525371","1.11591247279449","1.09315290314275","0.985254340666382"
"20170414","0.362451035643964","1.03325503972029","1.10310061792549","1.07998357818244","0.980018039997537"
"20170417","0.356530088292388","1.02564759343429","1.10005729703555","1.06900962707597","0.980851349754613"
"20170418","0.358735658574937","1.01754533448477","1.09692536845381","1.05752082051869","0.972458507173562"
"20170419","0.371165473432271","1.00926081131451","1.09138629680906","1.05590690488792","0.967337619219587"
"20170420","0.354425403716769","1.00971077412001","1.09565382690955","1.05877236900453","0.971749763266637"
"20170421","0.337970597034656","1.01004528594251","1.08951685687253","1.05225880097844","0.976753740719969"
"20170424","0.350435200066793","0.996160610238182","1.06580623962926","1.03561091163975","0.974363565861801"
"20170425","0.336328595183925","0.997763682310217","1.0736815128241","1.04073720800492","0.975533253340478"
"20170426","0.323227368552882","0.999762572682076","1.08126728863557","1.04165848913557","0.975435023556842"
"20170427","0.316509771998302","1.00337214273141","1.08147094629986","1.05449937774472","0.978403718169972"
"20170428","0.317473404440363","1.00415884552837","1.08116699032952","1.05896897306421","0.97648938153097"
"20170502","0.316252339504756","1.00067453040543","1.07823495822559","1.05903517530433","0.972225934327086"
"20170503","0.315229567165529","0.998011518360271","1.07347292165546","1.0530867581215","0.969302922180044"
"20170504","0.313003123978097","0.99547226518521","1.07064747278391","1.05174234339909","0.967500212186318"
"20170505","0.323136919298392","0.987727500029444","1.05723156485385","1.04034852017681","0.965490183678462"
"20170508","0.321874108553021","0.979952813747675","1.0436137088897","1.02347879325389","0.967776304030542"
"20170509","0.307374397294872","0.980562058802652","1.04999743555467","1.03136498490852","0.96369799979031"
"20170510","0.291357921615285","0.971731538744834","1.04198151678067","1.01352911725578","0.96728748500134"
"20170511","0.288957537553835","0.974505704589996","1.04320658894742","1.01415486288927","0.973265480864123"
"20170512","0.304424360071524","0.981512627510947","1.04256681275593","1.0154220321284","0.988309574013084"
"20170515","0.308407606086539","0.98365030097788","1.05191336115092","1.01771547913657","0.990931572824841"
"20170516","0.301658700174637","0.990887170935255","1.07451739174255","1.03848856337706","0.990750756797867"
"20170517","0.297758945779151","0.988174311567412","1.06939450922134","1.0428935013661","0.983362554024301"
"20170518","0.295212451383526","0.983621684922267","1.06090867008842","1.03766804468794","0.979698761996848"
"20170519","0.300705504185017","0.983778261538016","1.05770339022928","1.03055636774572","0.982573096106256"
"20170522","0.29468019230903","0.979017842222083","1.05534872467285","1.0231165977656","0.990848736950541"
"20170523","0.298757366396015","0.974647893600476","1.04571655405631","1.00604219892142","1.00343321622868"
"20170524","0.302719739506147","0.975325543442451","1.05187778456022","1.01636620080965","1.00167360918109"
"20170525","0.429519157847864","0.98925325463865","1.05604037592977","1.01717647731987","1.02910168634036"
"20170526","0.378335316259297","0.989962321662927","1.04893363850504","1.00684154662623","1.02815258942197"
"20170531","0.418595670959527","0.992228401323787","1.04934688055172","1.00918603287224","1.03142437762841"
"20170601","0.421674424429648","0.987595528765184","1.03955830319364","0.989021414164533","1.03865127719521"
"20170602","0.448843988951276","0.988523974938829","1.04546829946664","0.998999527944269","1.02992060071195"
"20170605","0.433352814711223","0.984104592797348","1.05337924694534","1.00776500207418","1.01947025813506"
"20170606","0.434309489518323","0.987437265107224","1.05995938569893","1.01071045818015","1.02598591748532"
"20170607","0.480949995477537","0.999596351277839","1.08343760720806","1.02985532207075","1.03348607974544"
"20170608","0.494959193470955","1.00278221908439","1.08351162605535","1.02693555724033","1.04305530823599"
"20170609","0.525030091771205","1.00534996099113","1.09013947163308","1.02772815311771","1.04814761344479"
"20170612","0.537369457374049","0.999453652971598","1.08126675132321","1.01595021957744","1.04893603123383"
"20170613","0.524845714444746","1.0038674328597","1.0957218213456","1.02744022773113","1.04642915390082"
"20170614","0.504146750436592","0.996524374736002","1.08765933550093","1.02458145822307","1.03069183556975"
"20170615","0.483395604166232","0.997101247679123","1.09485140789677","1.03924270816943","1.02430823099851"
"20170616","0.462018270749407","0.994134568036025","1.091712543101","1.03569176191225","1.02048717146485"
"20170619","0.476281422418891","1.00088518786488","1.09499036012791","1.03932350122305","1.03352040400275"
"20170620","0.486620467970527","0.999497261421196","1.09797429986165","1.04194223754417","1.02948861433181"
"20170621","0.464968307972754","1.00465330805104","1.11018561862318","1.04406757549316","1.03898669799813"
"20170622","0.473599254141532","1.00186535938933","1.09969653249543","1.02901317464632","1.04706579606482"
"20170623","0.48367043074718","1.00518208437567","1.1110200321443","1.03419045303045","1.05223540366159"
"20170626","0.534927327502835","1.01395817344895","1.12848628200855","1.04211452358133","1.05815290562119"
"20170627","0.51680964606511","1.01578941002224","1.12747411579146","1.0413456735377","1.06288686558371"
"20170628","0.523241979586299","1.01006126509704","1.11919799129847","1.0346314389117","1.05578765225408"
"20170629","0.503311834241305","1.014791699625","1.12992920991149","1.03769430815226","1.06216950940859"
"20170630","0.501109742776236","1.01618093113907","1.13103052113274","1.04027739711331","1.06091810939494"
"20170703","0.489636602726001","1.01729014547715","1.12942646465242","1.05053039037578","1.05442766277187"
"20170704","0.462574881546265","1.01311783544208","1.12287718065369","1.04682226386485","1.0447682758988"
"20170705","0.494771337327016","1.02086240961194","1.1346926141858","1.05089956656701","1.06014080018373"
"20170706","0.480838673318166","1.02255257125923","1.13435174648496","1.05225239246427","1.06254557845319"
"20170707","0.482811162829531","1.02430731797531","1.13510610046536","1.05021757477792","1.05829282377552"
"20170710","0.483454744063398","1.02261238168025","1.12868906043445","1.0317978457093","1.06097931058585"
"20170711","0.477533796711822","1.019558389645","1.12141847530618","1.02073423262334","1.06949888248539"
"20170712","0.514050943803182","1.01780972264708","1.12225235151495","1.02235610167794","1.0672317756916"
"20170713","0.514249236399563","1.02437304895956","1.12443789393747","1.01784519432961","1.08213087485667"
"20170714","0.54832773243719","1.02572701174213","1.12618137483252","0.998793940520978","1.09129649168646"
"20170717","0.603432201326125","1.01110003746507","1.09441115369266","0.947792524353784","1.0948041811522"
"20170718","0.588647227034586","1.01463404075576","1.09470195365144","0.95411795671392","1.09184759364073"
"20170719","0.591012822921233","1.02845155308151","1.12039982877646","0.96400703792181","1.10581864809856"
"20170720","0.598367043074718","1.03287239944831","1.12917163205697","0.966203498934298","1.10896403982779"
"20170721","0.561964696960209","1.03068147274329","1.13272173618973","0.967082209220822","1.09804871797859"
"20170724","0.546511789712441","1.0346976517964","1.13378561465033","0.964961162687571","1.10435843178501"
"20170725","0.535115183646775","1.03249828988033","1.12680092854088","0.965908707282533","1.09965488519472"
"20170726","0.554279989146089","1.03376688196084","1.12064977671415","0.962026520949261","1.09679544573273"
"20170727","0.552387512436772","1.03443743349314","1.13281693816951","0.996862002374583","1.09697255890043"
"20170728","0.541627529970013","1.03553846726804","1.13903006002105","0.992217431730728","1.09687582690256"
"20170731","0.547816346267577","1.04183715077033","1.14870195918738","0.993491352797288","1.09759588741311"
